id,GPStime,centralFreq,peakFreq,snr,ifo,bandwidth,duration
JdjBZY0H2n,1133111370.561,2640.964,58.396,12.007,H1,5229.316406,0.252
3AeswKbztF,1136734526.125,2829.841,11.53,8.192,H1,5641.443848,1.5
RiJ8FkC2NT,1131445006.656,82.629,82.224,9.616,L1,3.12468,0.5
EB5JAh2yOM,1130065277.214,1344.577,262.065,19.353,L1,2620.833496,0.156
JfKlNbIHVx,1134326322.765,245.164,170.654,11.367,L1,405.663574,0.055
m6cSyI7OaI,1131465139.781,2196.969,32.623,19.353,L1,4370.55957,2.5
pz9nMYinqY,1137219636.326,1802.779,1527.022,12.794,L1,1581.367554,0.105
qnuhstIbcp,1128331577.642,996.538,99.067,10.231,H1,1914.477051,0.172
UHzqwpVTY8,1133290119.656,3235.242,10.88,12.277,L1,6455.260742,1.631
thR7oYJquD,1134636085.646,3878.591,137.711,367.248,L1,7738.31543,3.75
aCFPgkO5dp,1136534429.875,3690.358,22.513,43.231,H1,7361.851074,8.25
TmdnzV5jWL,1130976226.774,433.51,111.128,50.211,H1,838.048462,0.938
IHOaSAHJvN,1131055644.909,1926.105,170.654,15.357,H1,3799.600098,0.375
KXFupQdt3C,1130079756.393,108.769,72.366,12.765,L1,162.405807,0.141
E4OdmHLRIn,1126849858.938,1891.203,44.322,246.24,L1,3718.40625,7.391
DT2bPV6hvQ,1133691005.406,51.658,30.504,20.509,H1,67.415077,3
7pLvIytAbL,1135635357.625,3027.977,22.092,13.51,H1,6019.632813,2.875
3Do764cTjl,1128326655.28,204.324,121.663,24.822,L1,344.648926,0.313
JQAgxapSY0,1134157614.551,3836.679,38.027,13.561,L1,7637.457031,1.079
7LV86HN3Xr,1129543128.992,1216.381,339.876,28.445,H1,2354.164307,0.219
hDKn8tIhsb,1136380909.91,1455.641,174.864,7.563,L1,2603.718262,0.507
5X4ljgQqWP,1136406590.328,3024.741,19.599,16.04,H1,6026.104004,1.75
7JgrLBxyrS,1132929340.755,2387.637,498.708,45.03,L1,4706.952637,0.397
uaaLSVJYDd,1132148477.936,2343.807,89.676,19.421,H1,4632.480957,0.563
Xg6LROtV9Z,1136406018.08,3263.159,89.676,18.338,H1,6511.093262,3.5
GDtP7Ix2DV,1136272209.496,2800.293,716.707,12.125,L1,5293.022949,0.962
bl1OZ4Xei3,1135340817.938,1552.923,22.287,11.629,H1,3068.887695,1.824
AUXDfxw1PC,1127066488.632,255.412,149.414,24.317,H1,414.297943,0.219
HQ2eq6sSRC,1129161299.646,576.295,65.684,38.077,H1,1088.590332,0.625
NM0GXT8rM3,1136121572.857,545.316,211.477,14.863,H1,1022.31134,0.094
ngiktuWUV5,1133609794.288,1236.285,170.654,23.904,L1,2404.250488,0.414
4b6mnCtIAJ,1129642914.828,68.829,60.799,12.204,H1,41.13155,0.656
stujGfFlLF,1134911316.569,1546.755,170.654,54.345,H1,3081.223877,1.75
beodcMb40C,1134781631.875,3459.717,10.93,17.217,L1,6904.210449,2.806
7FuAqghGnK,1134908144.894,3699.051,137.711,48.591,H1,7385.815918,2.25
VTxuTaiO4c,1135893031.703,12.047,10.501,10.098,L1,11.80815,1.5
nRGdshSZLw,1132387940.313,881.292,64.915,8.727,L1,1642.263306,0.75
uAQWAmdiWX,1136514096.225,201.924,89.676,9.524,H1,319.184143,0.039
iZGjtjZDH0,1128538324.985,990.461,629.531,16.455,H1,1916.922485,0.719
ey1S0OBoZY,1132383853.453,2996.54,10.501,16.345,L1,5980.794434,2
S01E7bPgBp,1135863164.426,2650.359,47.124,16.495,L1,5271.746582,0.438
XVqpbQancD,1134438020.215,408.561,38.027,12.013,L1,781.220886,0.25
fxb9m4sRmN,1129183721.454,1787.213,121.663,13.99,H1,3510.425537,0.662
bkMJjuLwfY,1128404093.301,176.575,127.559,8.931,L1,118.74202,0.094
keExhe4qD4,1132809056.563,1921.928,22.287,12.296,H1,3807.954834,2
tkxrz9Ap7U,1135537618.789,2441.74,13.013,8.146,L1,4868.257324,0.563
a2BSHCbRBE,1127062005.299,1757.336,1237.998,7.912,H1,1410.274292,2.414
Z6iAnELoQJ,1132771983.327,197.838,137.711,11.141,H1,327.355743,0.078
eUuaf9XFsY,1132256669.757,437.389,170.654,46.734,H1,830.289307,0.5
da51ne4FwX,1128781876.775,190.182,171.213,9.167,H1,119.097008,0.188
M78xnotlb8,1132141479.905,1278.199,262.065,16.018,H1,2426.385498,0.063
YjI032nVa0,1126660404.954,204.324,121.663,16.71,L1,344.648926,0.156
6lrMkmcgBP,1133612216.685,446.874,324.754,11.049,H1,811.320129,0.039
1N6HRIPZul,1132159266.318,112.066,72.366,16.748,H1,155.81163,0.25
ZRMLyuwJ7S,1129801928.454,1972.764,2025.31,20.61,H1,3881.52832,0.188
TqprMQPuws,1129528078.172,64.347,59.089,14.848,H1,50.095501,0.625
uzZnG13fMf,1130278010.875,3546.861,10.179,12.621,L1,7081.436035,2
jmkVntLvmy,1130573668.708,2586.986,262.065,49.429,H1,5118.839355,0.625
sHsdrxMMa5,1134133213.112,1273.119,170.654,65.786,H1,2501.748291,1
oGyeVviZe9,1128421841.449,164.052,134.965,8.816,L1,69.145012,0.047
UE7h5Mb2JS,1136428031.447,2926.395,1470.348,8.744,L1,5786.213867,0.983
mEwbJgDC9T,1131471539.375,3951.615,32.552,13.284,L1,7848.098633,1.971
Pwg6xHkVrk,1129802384.423,1842.116,2025.31,15.813,H1,3605.633789,0.205
tKciw9nGpD,1129569054.481,1212.732,417.4,174.791,H1,2361.463379,2.214
MLvMeojm3t,1132687258.507,554.465,211.477,18.86,H1,1004.013428,0.188
Q052ZKTAlX,1127414711.698,542.099,225.349,72.936,H1,1020.198975,0.375
qzyUZktm3p,1132202861.573,167.031,137.711,12.093,H1,249.398407,0.188
0ze2NPQzog,1130535605.143,128.83,58.396,14.895,H1,213.170853,0.375
VuHpWpLkNW,1133215623.867,447.33,211.477,25.992,H1,810.409058,0.313
cAKMRVVFC9,1127209450.153,300.035,149.414,35.98,L1,536.069153,0.281
wk4YLVQpPh,1135154317.745,307.564,170.654,10.673,H1,495.194885,0.047
cp53SuX6i2,1126756133.675,1972.764,225.349,3611.323,H1,3881.52832,11.316
wVHWpmo2OY,1134466231.406,3617.839,96.562,8.451,H1,7060.042969,1.588
Fv3p6eROvA,1134338942.266,2942.827,211.477,17.802,H1,5801.40332,0.136
S7U2jRNpTq,1136511641.094,3453.409,11.319,14.009,H1,6891.59375,2.072
aPZtztNyYw,1127339016.777,98.79,43.551,20.252,H1,133.579987,1
CQ53H0GzCd,1130879771.563,801.682,11.139,11.912,H1,1588.13916,3.25
n2YMBh3GUj,1134385133.713,2809.001,58.396,79.764,L1,5589.030762,1.125
UBFDE2mtCL,1133505811.421,357.765,137.711,12.967,L1,660.397888,0.313
h3AgJviIzz,1128064316.927,542.099,99.067,178.268,H1,1020.198975,1.844
3IxUVYMUUt,1130934575.781,102.317,72.714,7.566,L1,101.966438,2.813
OH8fEzY0W0,1130841681.723,3326.291,211.477,305.239,H1,6633.715332,2.625
Go2Poy2RXe,1128950051.578,68.829,59.089,13.147,H1,41.13155,0.688
EgPcWKJSCv,1133082890.388,2667.997,170.654,22.26,H1,5231.078613,0.25
TEbrworflu,1132414095.875,3939.832,18.99,2769.209,H1,7871.664551,6.992
PTFHJHdgyq,1132659233.415,245.164,170.654,13.01,H1,405.663574,0.094
8YQeg1D4v1,1135100942.281,843.689,262.065,15.144,L1,1557.363403,0.047
zBnBSsGwFr,1127393490.275,98.79,53.485,12.846,H1,133.579987,0.625
UpXg05rBXH,1129270244.391,68.829,60.799,13.712,H1,41.13155,0.625
xlEnsQ9yJJ,1136583521.625,26.388,11.327,8.289,L1,30.867821,1.75
o18iLVwTHl,1131157238.946,554.465,170.654,14.347,H1,1004.013428,0.094
abYqKvDGbZ,1134166988.815,818.428,111.128,149.343,H1,1607.884644,1.5
N2vE9qCBqe,1129059945.766,60.527,60.799,9.927,H1,24.528191,0.438
kmAG8YCaj6,1127263870.141,1074.109,60.799,12.988,H1,2051.692383,0.625
uMlJICQQaR,1130204946.864,466.546,324.754,10.674,H1,771.976746,0.063
ERY017yE3Z,1134167241.469,3265.193,125.83,8.449,H1,6507.023926,1.5
0LNwbm9vPq,1133291487.875,2638.933,29.897,13.063,H1,5233.376953,1.906
eSCHT2dq8g,1127316928.854,682.145,1102.606,13.011,H1,1144.719238,0.217
wcw1wW9dCC,1128641377.292,1367.522,339.876,59.358,H1,2671.043701,0.875
otji0hhBO6,1130554202.621,3461.756,38.027,53.83,H1,6900.132813,2.25
mPU3PDKNXi,1134160939.15,3919.977,1363.232,10.5,L1,6943.963379,0.624
sek9VTZswV,1130121346.828,668.38,211.477,44.157,H1,1281.627563,0.313
qAL2jASzYZ,1133193316.125,1212.291,10.362,7.658,L1,2406.345215,4
dSF3MLOaEP,1131749687.813,1627.993,64.915,9.187,L1,3129.625,0.5
hbiMjxI09a,1127341775.175,990.461,149.414,272.409,H1,1916.922485,1.688
q1tkKYPB3C,1135345184.917,317.86,170.654,11.091,H1,474.604523,0.047
F162Tbidor,1127653906.603,250.93,149.414,15.728,L1,423.261902,0.125
LXV9YEI6jQ,1132683251.125,43.591,31.943,15.878,L1,42.691689,2.5
nWbJbt5aRg,1132807143.763,3927.004,111.128,9.451,H1,7749.092285,0.106
XPvd8oocrt,1131527511.406,568.769,82.224,7.713,L1,975.40509,0.625
mtc16WzrU7,1135367887.438,2650.744,24.801,14.479,H1,5265.585938,2
Fg6jGCLy9R,1130271489.945,3866.067,13.013,16.533,L1,7724.133789,5
2ei0OxLi50,1128488343.433,177.478,121.663,17.3,H1,258.43045,0.094
2CkiuPNM8T,1132765155.494,2652.891,89.676,60.063,H1,5261.291992,0.875
6c7E2rCe2c,1135635432.547,1447.224,13.768,14.278,H1,2879.223877,3.037
BGnG0W5g7C,1129562961.562,300.035,99.067,18.979,H1,536.069153,0.313
NM9q8KgGmM,1136173051.507,370.211,170.654,26.499,H1,635.505798,0.313
dK3hXmuCeF,1134755537.134,531.129,262.065,21.326,H1,1050.684204,1.75
kOv7nI4zuO,1128430509.342,98.79,53.485,14.229,H1,133.579987,0.313
llgeOYjwOe,1127511508.6,207.902,171.213,7.765,H1,197.582565,0.637
aU9qLNK7HT,1127322173.939,1972.764,80.667,135.047,H1,3881.52832,2.125
GzCUYFPI80,1134781881.307,2961.938,211.477,189.414,L1,5900.49707,2.25
ezxaRur1ry,1135852265.938,3759.073,10.771,43.181,L1,7505.860352,3
nS9ukctXf7,1129882311.422,1786.634,41.253,8.4,H1,3499.455811,0.391
VLtCEfgBMH,1130061417.578,2770.638,324.754,83.117,H1,5505.375,0.797
wahdTKzTf2,1131167015.227,3876.353,16.125,32.731,H1,7742.791016,3.75
nOybxAeAAH,1127325360.287,444.386,80.667,14.081,H1,824.772766,0.367
YK4Qv08M6X,1130230135.364,777.393,206.402,7.763,L1,1298.40918,0.475
5NGeGYcUIV,1130632939.688,2434.358,10.627,12.204,L1,4856.431641,1.5
GrStNUpJAe,1134324585.186,310.084,211.477,15.276,H1,490.155029,0.086
FQRFlEsQw2,1127132845.786,1212.732,417.4,49.491,H1,2361.463379,0.625
mAETYrrHtZ,1135642793.547,3940.904,10.501,10.587,L1,7869.521973,1.063
calgZuPS9A,1131651083.734,2651.043,12.239,13.042,L1,5286.862793,2.555
MqpvW9JtvW,1135986461.532,1404.729,137.711,175.087,H1,2773.55542,1.563
lO09rip5w0,1134462547.344,2735.056,10.88,18.179,L1,5457.826172,2.25
twzKXCTlkY,1136511493.311,1313.812,58.396,11.197,H1,2559.302979,0.273
qDcaTyG3uk,1135681567.59,58.889,38.027,16.968,L1,81.876953,0.625
FyrQo6NTtR,1132790845.921,245.164,170.654,8.788,H1,405.663574,0.031
Numb1GRZYh,1132686159.711,437.389,262.065,23.918,H1,830.289307,0.375
CANF1uuSCm,1128781693.551,1151.478,151.094,9.493,H1,2083.384766,0.195
ZF9djqRWVO,1126409881.313,273.811,38.907,778.598,L1,483.622375,2.625
qKS7EKwhvZ,1134499165.438,3028.785,20.755,13.948,H1,6028.598633,2.25
qu95wv7R8d,1128254187.734,56.045,60.799,12.325,H1,33.492142,0.75
RdZpd2D2qk,1137023827.375,3343.79,13.061,30.149,L1,6679.579102,6.75
qTl3KMwcO3,1128230641.646,1521.968,183.495,1068.861,H1,2979.936523,6.33
XxNwKUVhSK,1136457443.906,2374.363,11.319,15.41,H1,4733.500977,2.5
5mAmksGQ5o,1130551961.361,663.572,211.477,115.179,L1,1291.24292,0.875
uQOcvAIECv,1126525415.863,448.036,225.349,20.41,H1,817.473694,0.125
4wP4H3ZlIP,1135898827.875,3977.241,21.474,495.42,L1,7946.48291,29
XqTw8yCfoZ,1135747808.727,2646.187,13.013,45.423,L1,5280.089355,3.25
4W3EgHsFdB,1132740220.944,665.719,170.654,98.383,H1,1286.948853,0.75
gXIYa0wBIT,1134584786.622,1824.491,137.711,24.972,H1,3593.85083,0.313
1gtLoY8WCJ,1130087099.395,3004.124,47.124,98.769,H1,5984.869629,2
xw3sMRehTA,1127487523.379,378.457,225.349,18.305,H1,638.371704,0.094
Xi5asN8fSe,1130181280.313,66.12,64.915,9,L1,6.65522,0.625
vZ9vobhnRF,1128669157.588,1226.368,417.4,13.464,H1,2334.191895,0.063
TeAy9Y4HoD,1130393778.539,2441.74,13.013,23.997,L1,4868.257324,3
XnAfnQJqVv,1132933071.52,70.829,47.124,19.216,L1,105.757057,1
YzElgZ3hIZ,1133685012.813,3576.849,32.979,30.831,H1,7142.020996,6.156
LfwsVR0lMu,1130155965.58,167.622,144.991,7.539,L1,135.587952,1.57
tuEP963RR5,1126562900.329,1521.968,225.349,1503.739,H1,2979.936523,7.819
l912rqmhna,1130546631.697,446.874,211.477,15.722,L1,811.320129,0.156
SBykhtu8Jn,1132148170.26,3214.542,324.754,19.017,H1,6344.42041,0.188
6pZ8rrtM4N,1129187435.641,68.829,60.799,11.767,H1,41.13155,0.563
b7iabItcYA,1133137459.344,3813.791,32.623,17.376,L1,7594.357422,4.625
PXu6dxsGfg,1126748808.641,62.156,60.799,13.585,H1,27.78573,0.5
AxZ5oO0U4Z,1128671782.985,169.347,121.663,17.114,L1,274.693451,0.375
SciKSFVPUx,1136888302.203,2340.702,13.768,10.978,H1,4662.537598,1.438
47WLicXiMO,1131708510.891,61.445,59.708,14.4,H1,38.22551,1.035
BM5tnEilmg,1137229078.584,1756.159,1527.022,9.629,L1,562.585754,0.047
UKE9xPu9LX,1134314430.875,21.026,18.634,9.635,L1,13.08046,1.75
raJ8G5KmNS,1134922981.393,3830.775,72.366,70.455,H1,7649.265137,5.5
DhrhATEBRt,1129003847.938,1228.915,33.663,100.731,H1,2393.82959,7.531
EnhqJ2QtPl,1129309874.839,1031.781,212.58,11.042,H1,1843.990967,1.75
pQtbQjjFx2,1127426103.281,65.089,64.579,7.697,L1,4.1885,0.563
5B89MFso5N,1134500157.813,2047.415,20.388,10.909,H1,4065.859131,1.75
9Jh6SDfC2Z,1134915724.094,4001.47,109.192,10.26,L1,7898.024414,2.375
jvbihd8xQ7,1132275754.968,1264.475,211.477,1588.421,H1,2519.036133,5.5
uqEuov3voC,1129236186.202,542.099,183.495,107.978,H1,1020.198975,0.938
xxsYyTeuxh,1135317882.179,1620.914,262.065,32.459,H1,3173.507324,0.461
xdDTLaP1C0,1136295422.688,3979.047,10.416,19.363,L1,7942.870605,4.258
GDIolevIIc,1134555093.563,2763.663,10.416,13.807,L1,5519.325684,2.5
6HRPRwPcLV,1136391620.742,3405.884,519.67,22.859,H1,6792.901855,1.891
5Tgz5rsWKc,1128663866.6,98.79,80.667,11.018,H1,133.579987,0.078
UXlDynzSWr,1126415045.571,1790.862,276.75,31.192,L1,3503.126465,0.259
0gqdPR8EhO,1133332042.956,294.661,170.654,27.099,L1,521.001648,0.375
MRjLYA1t1s,1133617035.89,1334.953,137.711,42.115,L1,2614.774414,0.438
cZxZCWhjCF,1133918545.421,1022.311,402.439,42.832,L1,1976.30249,0.344
GdICRGrpMp,1133457463.821,2976.421,137.711,75.249,H1,5908.352051,0.875
Je9y5rQGVV,1133469310.188,2121.344,64.915,10.662,L1,4117.104492,0.625
LiitnfcKbc,1127308068.198,169.347,149.414,7.537,H1,274.693451,0.031
F2zOHF6inm,1135103044.623,3745.545,402.439,463.24,L1,7462.119629,1.75
Jyy4wliftn,1130156514.739,207.719,183.481,7.608,L1,168.0224,0.348
63KL1GXZFI,1129652896.672,64.347,59.089,12.033,H1,50.095501,0.688
8PAagwsdTr,1134162047.188,3625.576,21.507,11.061,H1,7215.250977,2
GdqEwc5RRx,1130335752.73,3977.241,30.687,2502.875,L1,7946.48291,13
8cYqR7ui6t,1134469359.563,411.896,21.128,9.62,H1,787.891113,1.818
WQqnHw6EaA,1132281734.125,3982.484,18.651,9.392,L1,7935.99707,1.5
qJ9sDY5X7z,1126812454.646,83.413,53.485,16.228,H1,102.826599,0.375
4Bd47U93rU,1129021687.877,448.036,225.349,31.244,L1,817.473694,0.188
8CR0S0Sh5K,1136358160.767,3588.411,262.065,129.023,H1,7153.443848,1.75
5m1WBBOd3u,1131664095.297,61.445,59.708,14.658,H1,38.22551,0.875
Z9Nd3KGuKJ,1131532170.281,1065.631,83.006,8.504,L1,1967.588623,0.563
ifOHky5EHx,1132435384.875,3421.77,18.99,2708.819,L1,6835.539551,13.188
gBm5n4iO4k,1136512686.516,3198.697,19.599,21.811,H1,6376.109863,2.25
zTa5UPnMnK,1135358398.125,3581.173,23.161,16.249,H1,7133.374512,2.5
jlRKDUNIhn,1134377658.572,3207.159,58.396,16.788,H1,6359.186035,0.625
WvKLqo0TXS,1132514727.875,3000.758,35.11,20.575,H1,5991.602051,4.25
HELp2ev7t2,1128421714.863,206.665,134.965,8.774,L1,178.921906,0.031
VdqvmYZjsz,1130810020.899,2945.551,402.439,7.748,L1,5761.884277,0.286
Pf9EPNVSu6,1136439922.578,532.042,12.239,16.74,H1,1048.859619,3.25
xcvHZXhRVD,1130886864.218,2960.81,137.711,256.918,H1,5902.753418,2.25
OTQkX1NYVk,1128421756.934,193.35,134.965,11.965,L1,234.602142,0.07
l4hf1cBnYK,1126886285.824,2040.213,664.296,8.176,H1,3004.425537,1.367
mWPfqWtuHK,1133088960.653,1554.806,324.754,73.231,H1,3065.121582,0.5
97oYTSQg4l,1129311617.87,1891.203,225.349,4819.556,H1,3718.40625,12.875
JCrhoqaEkY,1130469454.438,26.143,30.169,11.04,H1,16.033609,1.75
orU4M9OCc0,1134928901.322,3698.458,163.105,37.314,H1,7387.001465,8.252
JjFYyTXGlp,1132003553.813,4007.242,64.915,7.976,L1,7886.481934,1
gX6AZfd3mz,1134156593.113,47.521,38.027,19.55,L1,66.071716,0.875
RFdphLwnCp,1134176325.375,3831.51,10.179,14.516,L1,7647.795898,5.145
p9uyAW3ntj,1135602956.844,9.78,10.88,7.69,L1,9.64554,1.25
k5Rmn5HA1I,1135788898.212,2514.14,211.477,14.11,H1,4898.267578,0.152
I2D4C22l8r,1134758048.196,2830.577,211.477,25.93,H1,5639.970215,0.688
qNOu277UB0,1136416173.948,3676.113,111.128,16.658,H1,7337.001465,3
RWCiC2uu1Y,1129519576.893,1216.381,417.4,33.321,H1,2354.164307,0.25
wzw6kOYoB7,1129250773.453,79.024,60.799,12.015,H1,61.522072,0.453
tKjG4VXovc,1133341965.412,131.491,89.676,25.337,H1,207.849594,0.5
eVrzSm4B4L,1135612267.641,1836.457,10.501,8.731,L1,3660.628174,0.426
dhtvHhyA59,1132675803.79,303.81,170.654,10.617,H1,502.703705,0.047
Ul3ToOkc0G,1136729805.39,1548.4,111.128,167.436,H1,3077.933594,2
va7opxRPLt,1130336874.923,663.572,137.711,57.337,L1,1291.24292,0.438
bDeMYX6tAP,1128633473.713,369.061,225.349,14.77,H1,659.524109,0.094
Q7Bz7wtBPT,1128663763.324,1891.203,225.349,4317.669,H1,3718.40625,5.953
OHPCgpCQTG,1126964500.328,58.532,60.799,11.583,H1,28.519291,0.563
gPI5Ik1nHX,1134155716.184,2472.175,38.027,24.853,L1,4936.350586,4.438
guPTi5Ye1W,1128388992.965,158.524,134.965,7.967,L1,69.029388,0.039
FgyVvvfR6L,1128404081.996,173.139,127.559,9.455,L1,111.870872,0.039
wdiwSCOJFF,1133059328.309,69.097,47.124,20.858,H1,109.222214,0.875
YaVcIHqCo6,1133297069.563,3750.564,31.263,11.186,H1,7452.08252,1.5
VlvPiA1roU,1126808576.345,1748.486,121.663,36.345,H1,3432.9729,0.563
9GGHENH6AB,1135859692.8,1547.489,324.754,341.733,L1,3079.754395,3
VZhCVldvwO,1133140313.452,671.677,111.128,20.779,H1,1275.033447,0.325
wS6muiYwie,1128947460.534,809.473,225.349,160.862,H1,1554.946655,0.922
C6qSlJ19rb,1135385613.567,3977.241,262.065,13772.546,H1,7946.48291,9.086
oiaSMTgVIg,1134911254.258,3759.073,13.013,64.024,L1,7505.860352,4.25
1MCjFwUHye,1128476067.24,255.298,65.684,7.83,H1,446.595856,0.055
fGMh9IAwYN,1132600577.292,250.227,211.477,13.425,H1,395.537262,0.102
aoIHB7Bjuk,1132761458.875,1247.767,18.322,7.651,L1,2460.478027,1.5
Ghlhf10NuA,1126601339.742,50.275,48.865,7.641,H1,21.951,0.25
U3lYE0RlvY,1132617756.629,3889.558,690.107,11.317,L1,7531.699707,0.774
oq8XQ8b16o,1137088500.875,2162.18,10.362,274.509,H1,4314.447266,11.008
tpskzS9fMv,1132805553.899,167.031,111.128,11.973,H1,249.398407,0.125
69hJw016Ex,1134158221.451,3826.242,432.968,7.771,L1,6951.348633,0.567
Ct7XIxR81Z,1127318139.411,990.461,183.495,26.143,H1,1916.922485,0.625
tY5453mb9A,1132957642.598,256.501,211.477,7.717,H1,382.988556,0.012
xvORUhGp85,1127158115.292,990.461,339.876,138.139,H1,1916.922485,1.25
tP9k0l3Pqh,1131484566.375,3810.018,32.552,11.352,L1,7601.90332,2.938
NytdLZbRJV,1136277176.375,3584.567,10.93,14.691,L1,7161.133301,2.75
rGI5p6kxHe,1135784537.309,3004.124,402.439,66.696,H1,5984.869629,2.25
grJXDQYkAE,1137001956.172,2646.485,13.768,11.791,H1,5274.103516,1.75
TJJHIdvqHf,1135692684.574,3195.854,262.065,1940.807,H1,6381.79541,5.949
7nKpbvjMgb,1128421879.176,318.159,134.965,9.804,L1,499.819672,0.055
0IWvYmObfv,1127322584.548,1972.764,121.663,73.396,H1,3881.52832,1.188
b9RcoVdK1B,1132044351.875,3875.874,21.272,2112.139,H1,7743.748047,12.563
66vbvSE0Ry,1133361674.448,1266.862,262.065,28.153,H1,2449.060303,0.281
dUPwNvhqRI,1127783067.893,313.67,276.75,8.606,H1,508.797546,0.016
Bt5k4R4Ljy,1128404132.965,146.577,120.558,8.604,L1,152.109756,0.039
hUqiPxag14,1132657727.206,545.316,262.065,18.935,H1,1022.31134,0.156
7Tvi0C1mzB,1133135337.693,3363.203,72.366,1243.217,L1,6711.182617,8
VMqn7mBL6s,1136456982.17,814.991,72.366,14.729,H1,1614.758179,1.25
iO8msjxj3j,1134978461.688,3404.973,10.771,18.082,L1,6794.723145,4.5
M2L2YdsHGO,1127994994.266,146.371,115.235,8.053,L1,113.953499,1.227
5Vr9ojgWEe,1132338719.502,1031.46,402.439,19.211,L1,1958.004639,0.156
kP9BzcJONm,1131343397.531,3978.313,38.713,1166.753,L1,7944.340332,4
jDXg5ov8Sd,1129463778.938,1972.764,36.19,22.729,L1,3881.52832,4.625
ELJVTaNN9a,1126993882.946,665.75,225.349,10.622,H1,1252.9021,0.25
zLnr4QEUot,1136534311.25,3005.067,13.64,8.075,L1,5982.983887,7.5
PYFhgR2YRc,1131943426.529,2680.696,101.852,7.678,L1,5211.071289,0.922
9riOhejdND,1137228303.139,1290.723,1527.022,9.884,L1,1565.966187,0.098
gmPlWSktTr,1134762051.719,2604.983,106.138,7.516,H1,5077.030762,1.188
FixMFsvqX3,1130213731.724,3592.106,206.402,8.219,L1,6877.611816,1.957
YqVpLz4l6B,1134494333.477,286.556,265.03,13.514,H1,537.211121,1.438
h0MAla3qjs,1135143182.141,2716.715,12.239,36.622,L1,5418.205078,3.078
KjGgGE86R7,1133962628.275,134.352,89.676,29.986,H1,202.127319,0.625
INAtDegAsC,1128331571.149,662.101,149.414,12.759,H1,1260.201172,0.141
mmnQf5jEwB,1134578126.941,3196.447,30.687,313.423,H1,6380.609375,5.125
NuEKMYFv6z,1137237395.533,788.2,211.477,64.208,L1,1521.267578,0.625
eA9gVOe24k,1132625180.727,2646.922,13.013,11.103,L1,5278.620117,1.625
2IC23D8Gfs,1132920305.456,2387.637,111.128,23.085,H1,4706.952637,0.375
7F5zoqOWFr,1128421900.652,185.017,134.965,10.573,L1,233.535614,0.141
9R13N5QapE,1136267274.973,826.755,627.847,9.829,L1,530.72113,0.244
zw4mmu0HE9,1133799651.402,828.265,211.477,61.363,H1,1588.209961,0.75
DRckZHTrkz,1133221751.174,1252.939,89.676,86.683,L1,2476.906494,1.875
DAzpfaAsEK,1129328523.321,119.186,121.663,7.872,L1,92.788773,0.75
7OG8YFcXXg,1128390661.145,60.697,43.551,8.349,H1,57.394569,0.125
d4dqGhl0eo,1131343149.531,3979.156,28.523,659.06,L1,7942.65332,5.539
CXTVJdFNHx,1137029684.313,1624.205,43.639,11.669,H1,3227.870361,2.5
wSVQ8aQx1a,1132660519.958,1066.968,137.711,29.513,H1,2098.033691,0.441
LfK8EPClZI,1133149578.817,310.084,324.754,13.79,H1,490.155029,0.063
I7OZveSZSp,1130163939.359,990.211,59.708,12.058,H1,1875.506348,1
XJdZmnaw4Z,1132382377.654,452.496,402.439,9.393,H1,800.075928,0.02
USK93iq49r,1135819400.156,3171.271,11.319,10.506,L1,6330.255371,1.5
KMrIRKW7sO,1126599243.705,427.058,53.485,53.242,L1,790.115295,0.875
Kn0RRy8I1D,1133059137.604,437.389,170.654,27.22,H1,830.289307,0.458
n7aK9yWrc1,1129756502.938,545.547,33.663,42.707,L1,1027.093262,5.375
pvZr4dpeCk,1134625017.688,3977.72,11.139,38.427,L1,7945.525879,6
snwIkOwHKb,1135675891.938,3404.239,10.771,10.141,H1,6796.192383,2
AqTaCCbk56,1129647859.283,146.371,123.754,7.652,L1,113.953499,0.961
v1K8935nHz,1126409678.844,1944.64,38.519,1751.191,L1,3825.279297,5.15
JzCe5pkql7,1131566275.304,162.945,137.711,14.382,L1,257.569977,0.188
W5J8KV4nYO,1130943614.875,3977.241,21.272,96.134,L1,7946.48291,5.875
YKBWVnqKmW,1134636202.375,3232.486,10.362,16.632,L1,6449.748535,3.845
EdsTSJCOai,1132762189.313,67.926,65.531,7.757,L1,15.91876,0.5
gxPXz0Pz3H,1128322814.578,62.156,60.799,13.262,H1,27.78573,0.5
7e6i7uPJTm,1129802294.999,1838.466,2025.31,25.657,H1,3612.932861,0.156
u4l3X8ZaQG,1127959707.172,64.347,59.089,12.649,H1,50.095501,0.688
whwzVYfNLw,1126549324.405,378.457,225.349,13.827,H1,638.371704,0.094
Xi5fAJnguX,1128421801.285,214.352,134.965,9.563,L1,180.685379,0.039
gYSKEDUmpk,1135336409.375,2377.799,19.722,11.773,H1,4726.627441,2.012
f8aqrtWkLO,1127322599.478,1891.203,121.663,73.867,H1,3718.40625,0.688
VBbVqtYiA3,1126845623.234,45.636,48.394,7.859,H1,27.271601,0.375
hiMhx2ls8m,1137075350.008,3676.113,16.125,21.614,H1,7337.001465,3
bsdLMW9Z9T,1132975284.125,663.361,18.459,7.673,L1,1291.665649,1.5
Na5IYwnAmA,1137022263.313,3977.241,11.52,37.886,L1,7946.48291,5.375
iYGJNC0KdA,1132676574.549,671.677,262.065,26.213,H1,1275.033447,0.438
